,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
5222,14,3.2498202000000003,-0.47380382,2006-07-10,3.284177430069002,81.7050697947073,West
5223,15,3.0621977000000005,1.0250885,2006-07-10,3.229219903741079,108.50826969289629,West
5224,16,3.0940957,2.5861306,2006-07-10,4.032554981772083,129.88980877283439,South_West
5225,17,2.9209907000000004,2.9736218,2006-07-10,4.168286611897235,135.51156200186358,South_West
5226,18,3.0773425,3.3337178,2006-07-10,4.53692751014859,137.2900112191627,South_West
5227,19,2.8186007,3.7133455,2006-07-10,4.661914275103173,142.7998232421488,South_West
5228,20,2.4437625,5.042682599999999,2006-07-10,5.603625876229516,154.14444923281627,South_West
5229,21,2.1077354,5.4975567000000005,2006-07-10,5.887756634417565,159.02342926401042,South
5230,22,3.0631409,6.692071,2006-07-10,7.359799347964169,155.40515601622582,South_West
5231,23,2.9089847,6.210827,2006-07-10,6.858320786370603,154.90286922515185,South_West
7728,0,2.8543088,7.101903999999998,2006-07-11,7.654026335921076,158.10443333786588,South
7729,1,2.7516081000000003,9.22069,2006-07-11,9.62249817937554,163.38401680622567,South
7730,2,3.8280268,9.4267845,2006-07-11,10.174382300216484,157.89892228031067,South
7731,3,2.4083357000000003,10.124815,2006-07-11,10.407303187095085,166.6200051742639,South
7732,4,2.8533216,10.276562,2006-07-11,10.665325625262014,164.4825090911807,South
7733,5,3.9134364,11.674988,2006-07-11,12.313420696824624,161.4689346051727,South
7734,6,3.0839589,13.677532,2006-07-11,14.020901686693092,167.29364579200472,South
7735,7,6.3142138,12.029243,2006-07-11,13.585727182052471,152.30477941616604,South_West
7736,8,9.599913,7.6291904000000015,2006-07-11,12.26225410628165,128.4746762018816,South_West
7737,9,10.067705,6.4048805,2006-07-11,11.93235845029411,122.46373491235605,South_West
7738,10,9.582459,-0.15226808,2006-07-11,9.583668715834657,89.08962990095756,West
7739,11,7.704817,1.4600563999999998,2006-07-11,7.841936603586513,100.7302687235348,West
