,Time,U_mpers,V_mpers,date,ws_mpers_CTRL,ws_dir_degree_CTRL,dirn_CTRL,scenario
1733,5,-2.9343262,11.370851,2006-03-08,11.743360792899425,194.46988327591652,South,CTRL
1734,6,-2.9148998,11.220144,2006-03-08,11.592595577556219,194.56303430593425,South,CTRL
1735,7,-4.3122935,12.028921,2006-03-08,12.778529479340854,199.72244153689326,South,CTRL
1736,8,-4.68492,12.461814,2006-03-08,13.313349825532116,200.6033519293576,South,CTRL
1737,9,-4.7047834,12.65209,2006-03-08,13.498532076082034,200.39806374843675,South,CTRL
1738,10,-5.722355,12.733684,2006-03-08,13.960374456220041,204.19854191126248,South_East,CTRL
1739,11,-7.0563574,11.54678,2006-03-08,13.532195244118183,211.4295361502468,South_East,CTRL
1740,12,-7.532215600000002,11.50369,2006-03-08,13.750242014633175,213.21538265407787,South_East,CTRL
1741,13,-7.878581,11.692652,2006-03-08,14.099296059260016,213.97233266483983,South_East,CTRL
1742,14,-8.404783,11.378847,2006-03-08,14.146325894962905,216.45076950473998,South_East,CTRL
1743,15,-8.84004,11.249341,2006-03-08,14.307130394872376,218.16123230194037,South_East,CTRL
1744,16,-8.832184,11.673475,2006-03-08,14.638220273840703,217.1112517311039,South_East,CTRL
1745,17,-8.709878999999999,11.356134,2006-03-08,14.311665578142785,217.487330083836,South_East,CTRL
1746,18,-8.797628,10.9461155,2006-03-08,14.043350845354688,218.78958726240626,South_East,CTRL
1747,19,-9.374882,10.011496,2006-03-08,13.715628482571988,223.11918488165577,South_East,CTRL
1748,20,-9.379288,9.318077,2006-03-08,13.221104430601592,225.1875729243395,South_East,CTRL
1749,21,-9.567072,9.197033,2006-03-08,13.27080565211747,226.12975946064782,South_East,CTRL
1750,22,-9.781617,7.9557686,2006-03-08,12.608500511616556,230.87720420962856,South_East,CTRL
1751,23,-9.525499,6.5016975,2006-03-08,11.532874818557048,235.68422945246988,South_East,CTRL
2472,0,-10.264036,5.6802945,2006-03-09,11.730992311651486,241.03910183791274,South_East,CTRL
2473,1,-10.401799,5.3303413,2006-03-09,11.688026386472897,242.867393647224,East,CTRL
2474,2,-10.776724,5.082807,2006-03-09,11.915230051133086,244.74924327967366,East,CTRL
2475,3,-11.105003,4.5368223,2006-03-09,11.99599300649122,247.77809020221693,East,CTRL
2476,4,-11.112431,4.216068,2006-03-09,11.885341901282647,249.22320206319338,East,CTRL
2477,5,-11.4021,3.8250644,2006-03-09,12.026595614476584,251.45493346816153,East,CTRL
2478,6,-11.909409,3.9796233,2006-03-09,12.556728249794366,251.52254107118782,East,CTRL
2479,7,-11.63451,3.8065257,2006-03-09,12.241383126299924,251.8831757903875,East,CTRL
2480,8,-11.051659,4.0419803,2006-03-09,11.767615365819411,249.91075689319754,East,CTRL
2481,9,-11.175444,3.920308,2006-03-09,11.84311459929355,250.66930192065308,East,CTRL
2482,10,-11.178896,3.8600836,2006-03-09,11.826578591368046,250.9501571022628,East,CTRL
2483,11,-11.341591,3.407229,2006-03-09,11.84233489940738,253.27873557565053,East,CTRL
2484,12,-11.055323,3.88377,2006-03-09,11.717671955095389,250.64346317827443,East,CTRL
2485,13,-10.687927,3.55922,2006-03-09,11.264982492917111,251.58156454584142,East,CTRL
2486,14,-10.6560955,3.2904935,2006-03-09,11.15256556935051,252.8398459852774,East,CTRL
2487,15,-10.916366,4.265074299999998,2006-03-09,11.719978900598605,248.65918436270175,East,CTRL
2488,16,-11.456102,4.9749756,2006-03-09,12.489701968221633,246.52641683993568,East,CTRL
2489,17,-11.839802,4.7157269999999984,2006-03-09,12.744371013813629,248.28288388791216,East,CTRL
2490,18,-12.028828,4.6736197,2006-03-09,12.904860485639203,248.76711337454242,East,CTRL
2491,19,-11.942165,4.6054,2006-03-09,12.799414597833175,248.91126751896113,East,CTRL
2492,20,-11.909714,5.0549707,2006-03-09,12.938083951638838,247.0016426386796,East,CTRL
2493,21,-11.858219,5.331304599999998,2006-03-09,13.001544777061769,245.7919219787819,East,CTRL
2494,22,-12.331355,5.308116,2006-03-09,13.425290000796297,246.71020879405043,East,CTRL
2495,23,-12.530323,5.1098620000000015,2006-03-09,13.532172188653712,247.81437958086042,East,CTRL
864,0,-13.216101,4.306774,2006-03-10,13.900130500440525,251.9505955496775,East,CTRL
865,1,-13.899296,4.0744414,2006-03-10,14.48418109585937,253.6620218319903,East,CTRL
866,2,-14.501779,3.5039701,2006-03-10,14.919095167822178,256.41634746758587,East,CTRL
867,3,-15.120125,3.3942589999999995,2006-03-10,15.496424560998127,257.3476411058831,East,CTRL
868,4,-15.236869,2.9096900000000003,2006-03-10,15.512203996185102,259.18874618426037,East,CTRL
869,5,-15.960894,2.4119363,2006-03-10,16.142105624561303,261.4067452495518,East,CTRL
870,6,-16.125694,2.699405,2006-03-10,16.350070163019517,260.49692637785245,East,CTRL
871,7,-16.561089000000006,2.9988992000000003,2006-03-10,16.83042082889438,259.7360424863279,East,CTRL
872,8,-16.481945,2.6013594,2006-03-10,16.68596960655848,261.0309447914838,East,CTRL
873,9,-16.149735999999994,1.8076982,2006-03-10,16.2505921631176,263.61326163395563,East,CTRL
874,10,-16.015232,0.9354462,2006-03-10,16.04252834209491,266.65716417888854,East,CTRL
875,11,-15.552207999999998,0.60435843,2006-03-10,15.563946247246424,267.77460711802956,East,CTRL
876,12,-15.387228,0.027917905,2006-03-10,15.387253326484347,269.89604518928684,East,CTRL
877,13,-14.914177,0.17281334,2006-03-10,14.91517817653584,269.33613286688546,East,CTRL
878,14,-14.38137,0.10162878,2006-03-10,14.381729085399444,269.59511484333007,East,CTRL
879,15,-13.873033,-0.108987555,2006-03-10,13.873461100469264,270.45011054607824,East,CTRL
880,16,-13.781631,-0.33568636,2006-03-10,13.78571863750494,271.3953072292812,East,CTRL
881,17,-13.557475,0.16472943,2006-03-10,13.558475731465286,269.3038647187559,East,CTRL
882,18,-14.010701,-0.21130945,2006-03-10,14.012294394390246,270.864069670071,East,CTRL
883,19,-14.128681,-0.24590327,2006-03-10,14.13082075528374,270.99710632372285,East,CTRL
884,20,-13.975687,-0.626218,2006-03-10,13.989709650507155,272.5655744260955,East,CTRL
885,21,-13.833768,-0.67374814,2006-03-10,13.850165112155791,272.7882819945778,East,CTRL
886,22,-13.358896,-1.1194811000000002,2006-03-10,13.405720430923255,274.79021820900135,East,CTRL
887,23,-12.807039,-1.5462286,2006-03-10,12.900041505009934,276.884155390008,East,CTRL
3888,0,-12.094591,-2.159986,2006-03-11,12.285954215179096,280.1257624852198,East,CTRL
3889,1,-11.940487,-2.596247,2006-03-11,12.219481506274233,282.2670140633419,East,CTRL
3890,2,-12.056339,-2.579535,2006-03-11,12.329205606978334,282.07673458573197,East,CTRL
3891,3,-11.629022,-4.128707,2006-03-11,12.340193441284988,289.54663085573975,East,CTRL
3892,4,-11.65011,-3.322167,2006-03-11,12.11453080346032,285.9161286080543,East,CTRL
3893,5,-11.974824,-3.115819,2006-03-11,12.373549930061987,284.58481388550894,East,CTRL
3894,6,-11.83672,-3.0963824,2006-03-11,12.235012232336743,284.6595820813968,East,CTRL
3895,7,-10.837474,-3.40331,2006-03-11,11.359285261704454,287.43394000841613,East,CTRL
3896,8,-11.10216,-2.1150892000000003,2006-03-11,11.301838743742392,280.7862503363119,East,CTRL
3897,9,-10.738923,-6.625396,2006-03-11,12.618254211924286,301.67257832084493,North_East,CTRL
3898,10,-9.308649,-5.298815,2006-03-11,10.711133768627205,299.6500753490607,North_East,CTRL
3899,11,-8.884830000000003,-6.118980400000001,2006-03-11,10.788054748863866,304.5551756984896,North_East,CTRL
3900,12,-8.813162,-6.291191599999999,2006-03-11,10.828246219317077,305.5207816191288,North_East,CTRL
3901,13,-8.046026,-7.16104,2006-03-11,10.771212943502508,311.66938802535014,North_East,CTRL
3902,14,-7.4913615999999985,-6.6083508,2006-03-11,9.989534469524353,311.41646555325883,North_East,CTRL
3903,15,-6.3402386,-8.490236,2006-03-11,10.596354695867158,323.24879265368634,North_East,CTRL
3904,16,-6.834471700000001,-7.069571000000002,2006-03-11,9.833048232473079,315.968704889557,North_East,CTRL
3905,17,-6.748578999999999,-7.9987645,2006-03-11,10.465350067995875,319.8455843472909,North_East,CTRL
3906,18,-5.9917684,-7.3409433,2006-03-11,9.475797438371794,320.77825286966925,North_East,CTRL
3907,19,-5.5189557,-7.3226204,2006-03-11,9.169495162824322,322.9951821729161,North_East,CTRL
3908,20,-5.407816,-6.9314632,2006-03-11,8.791453576218796,322.0392186277083,North_East,CTRL
3909,21,-4.517469999999999,-6.4227953,2006-03-11,7.852377644166261,324.87938141587296,North_East,CTRL
3910,22,-3.1667972,-6.401,2006-03-11,7.1415268329628105,333.67679756143275,North_East,CTRL
3911,23,-4.163082,-5.905526,2006-03-11,7.225405806970291,324.8181973289712,North_East,CTRL
5544,0,-1.5837188,-4.354458999999999,2006-03-12,4.63351685225752,340.01364931160947,North,CTRL
5545,1,-5.769790599999999,-0.9853668,2006-03-12,5.853326515614057,279.6914940596693,East,CTRL
5546,2,-4.6589193,0.28486437,2006-03-12,4.6676200309373925,266.50107013056873,East,CTRL
5547,3,-3.737196,-0.9714616,2006-03-12,3.861395030645085,284.5712096522227,East,CTRL
5548,4,-5.029535299999999,-1.2097569,2006-03-12,5.172981450869865,283.52447260141855,East,CTRL
5549,5,-4.959449299999998,-1.4882381000000002,2006-03-12,5.177932985425949,286.70351879922436,East,CTRL
5550,6,-4.560048999999999,-1.0417304,2006-03-12,4.677525960236368,282.86823669859626,East,CTRL
5551,7,-4.5581512,-0.9338062,2006-03-12,4.652820261005133,281.57770973645916,East,CTRL
5552,8,-4.1387672,0.15835422,2006-03-12,4.141795503738403,267.80886323746745,East,CTRL
5553,9,-3.3638306000000004,1.017336,2006-03-12,3.514303464755479,253.17291018388318,East,CTRL
5554,10,-2.0717611,1.6633317,2006-03-12,2.6568527245028277,231.2404534414879,South_East,CTRL
5555,11,-1.0796447,2.048832,2006-03-12,2.315889730203511,207.7872658892829,South_East,CTRL
5556,12,-0.29645574,2.3807282,2006-03-12,2.3991149968382484,187.09811278644378,South,CTRL
5557,13,0.53345394,2.7531486000000003,2006-03-12,2.8043538150139837,169.03417351877653,South,CTRL
5558,14,1.4285489,2.521092,2006-03-12,2.89769854059307,150.46242021787174,South_West,CTRL
5559,15,1.5296288,2.203435,2006-03-12,2.682329223830371,145.23154449778468,South_West,CTRL
5560,16,1.1746922,1.9752645,2006-03-12,2.2981670108373518,149.25999920204936,South_West,CTRL
5561,17,0.6061523,2.3315005,2006-03-12,2.4090070967715187,165.42665459833484,South,CTRL
5562,18,0.07902016,2.395197,2006-03-12,2.3965001261204697,178.1104351194057,South,CTRL
5563,19,-0.649145,2.7465396,2006-03-12,2.82220995062259,193.2978375845131,South,CTRL
5564,20,-1.0361612,3.4069657,2006-03-12,3.561045536547087,196.9161010013333,South,CTRL
5565,21,-1.0230671999999998,4.499445,2006-03-12,4.614289956617468,192.8099092824151,South,CTRL
5566,22,-0.8163911,4.9523134,2006-03-12,5.019153558119016,189.36104349344373,South,CTRL
5567,23,-0.9054088,5.204072,2006-03-12,5.282246726185879,189.8695771233117,South,CTRL
8016,0,-0.36676174,5.349096299999999,2006-03-13,5.361655098997091,183.9223564356109,South,CTRL
8017,1,0.027590074,6.0280747,2006-03-13,6.028137838583605,179.73776307740863,South,CTRL
8018,2,0.30941623,6.4861617,2006-03-13,6.49353771082715,177.26882934412873,South,CTRL
8019,3,0.22781792,6.498913,2006-03-13,6.502904826786421,177.99233155149767,South,CTRL
8020,4,0.05738745,6.4897366,2006-03-13,6.48999032794326,179.49335802278245,South,CTRL
8021,5,-0.2292029,6.525299,2006-03-13,6.5293231662071545,182.01170275602965,South,CTRL
8022,6,-0.49698883,6.754040700000001,2006-03-13,6.772301209662877,184.20846361962265,South,CTRL
8023,7,-0.71013355,6.9908905,2006-03-13,7.0268655630960986,185.80020108655845,South,CTRL
8024,8,-0.83596987,7.613322,2006-03-13,7.659080721550845,186.26617771052258,South,CTRL
8025,9,-1.0992718,7.827547,2006-03-13,7.904358957403455,187.99412696730923,South,CTRL
8026,10,-1.1241143999999998,7.841096,2006-03-13,7.921263766944222,188.15844224625417,South,CTRL
8027,11,-0.8465189000000001,7.680461,2006-03-13,7.726970649651661,186.28959401734392,South,CTRL
8028,12,-0.98401964,7.625924,2006-03-13,7.689148945473858,187.35259697635132,South,CTRL
8029,13,-1.2808487,7.0862117,2006-03-13,7.201039483957062,190.24571628237857,South,CTRL
8030,14,-1.6713645,7.086089,2006-03-13,7.280529967507946,193.27154076964757,South,CTRL
8031,15,-2.2258697,7.3778925000000015,2006-03-13,7.706347621469873,196.78827471513233,South,CTRL
8032,16,-2.6284323,7.347425500000001,2006-03-13,7.8034170613734055,199.68391495241562,South,CTRL
8033,17,-3.3150363,7.3020505999999985,2006-03-13,8.019314723545774,204.41743272146675,South_East,CTRL
8034,18,-3.9522214,7.607180599999999,2006-03-13,8.572587163490045,207.4536031113208,South_East,CTRL
8035,19,-4.1494465,8.216984,2006-03-13,9.205255689692613,206.79305101803504,South_East,CTRL
8036,20,-4.4046373,8.685061,2006-03-13,9.73812683827194,206.89189005250637,South_East,CTRL
8037,21,-4.471393,8.624393,2006-03-13,9.71460292440705,207.40488166960688,South_East,CTRL
8038,22,-3.7607644,8.43469,2006-03-13,9.235114740402924,204.03059711177883,South_East,CTRL
8039,23,-3.718551600000001,8.585643,2006-03-13,9.35632896628328,203.41805234066862,South_East,CTRL
4536,0,-3.24335,8.464762,2006-03-14,9.064850519404278,200.96478558239517,South,CTRL
4537,1,-3.7144918,8.605242,2006-03-14,9.37270714419432,203.34766207574611,South_East,CTRL
4538,2,-3.9778206,8.517809,2006-03-14,9.40085777396219,205.03259559393143,South_East,CTRL
4539,3,-3.9041572,8.518154,2006-03-14,9.370239645282709,204.6235830369576,South_East,CTRL
4540,4,-3.6263583,8.252571000000001,2006-03-14,9.014177867671567,203.7217259496867,South_East,CTRL
4541,5,-2.9946523,8.200985000000001,2006-03-14,8.730641291916665,200.06005183484066,South,CTRL
4542,6,-4.078082,7.893958,2006-03-14,8.885118215560668,207.3212389542337,South_East,CTRL
4543,7,-4.357558,7.8558024999999985,2006-03-14,8.983426108249025,209.01682166571584,South_East,CTRL
4544,8,-4.792774,7.6034203,2006-03-14,8.987918717563488,212.22505476865288,South_East,CTRL
4545,9,-4.939641,7.636301,2006-03-14,9.094676804124598,212.8973358370164,South_East,CTRL
4546,10,-4.9383550000000005,7.654400999999999,2006-03-14,9.109182442723716,212.82870972996284,South_East,CTRL
4547,11,-5.0756984,7.496875,2006-03-14,9.053499268978133,214.09964593616945,South_East,CTRL
4548,12,-5.121291,7.5376368,2006-03-14,9.11282557911624,214.19333505067826,South_East,CTRL
4549,13,-5.797559,7.464475,2006-03-14,9.451459008222276,217.83601453470482,South_East,CTRL
4550,14,-5.949356,6.9612913,2006-03-14,9.15720554417076,220.51832488561186,South_East,CTRL
4551,15,-5.758352,6.758062400000001,2006-03-14,8.878627436614162,220.43336899673054,South_East,CTRL
4552,16,-5.902764299999999,6.537177,2006-03-14,8.807798221501415,222.08055640529014,South_East,CTRL
4553,17,-5.812742,5.615408,2006-03-14,8.082126982733445,225.98924863978573,South_East,CTRL
4554,18,-5.819811,4.875645,2006-03-14,7.592240396730467,230.04483934438133,South_East,CTRL
4555,19,-5.673975,4.6690507000000006,2006-03-14,7.348062788231705,230.5494169496069,South_East,CTRL
4556,20,-5.7426567,4.4492044,2006-03-14,7.264538923223845,232.2327599699923,South_East,CTRL
4557,21,-5.328844,4.7739525,2006-03-14,7.154523104204238,228.14378586149522,South_East,CTRL
4558,22,-6.158843,4.0530434,2006-03-14,7.372822248022297,236.65167726294834,South_East,CTRL
4559,23,-6.587707000000001,3.8826783,2006-03-14,7.6467688796732896,239.4856526382287,South_East,CTRL
360,0,-6.15724,3.1368263,2006-03-15,6.910230361859992,243.00328147172362,East,CTRL
361,1,-6.557919,2.47968,2006-03-15,7.011070853511681,249.28739472623855,East,CTRL
362,2,-6.827461,1.9607027,2006-03-15,7.10342021735363,253.97705154061902,East,CTRL
363,3,-6.4972453,1.6956346000000002,2006-03-15,6.71486211214268,255.37333793703723,East,CTRL
364,4,-6.608014999999999,1.2332008,2006-03-15,6.722101342091298,259.4289511102113,East,CTRL
365,5,-6.7906456,0.18857455,2006-03-15,6.793263429730005,268.40931916892737,East,CTRL
366,6,-7.128336,0.13297471,2006-03-15,7.129576172704488,268.9313065358044,East,CTRL
367,7,-7.380468400000002,0.17153706,2006-03-15,7.382461565518105,268.6685695436591,East,CTRL
368,8,-7.703753,-0.31018203,2006-03-15,7.709995017945467,272.3056978402499,East,CTRL
